id,product_series,product_name,manufacturer,product_type,supported_protocols
900a4671-b41e-48cd-8bb6-3e6c5bcfc618,HVAC,AHU-62,Siemens,AHU-PTB-WB-PH-10,json-over-http
5bd8eae7-a4f6-4dc3-93a6-9c7ff794ca95,Relion 620 series,RET 620 ANSI,ABB,Protection Relays,modbus
9fb6c477-4284-44be-9f37-aa6df5d53d6f,"TP,TPE",TPED w. Sensor,Grundfos,Motors & Pumps,modbus
590ee83c-c8fe-4ee3-9af6-2a6bcc1b29a4,Sunny Highpower,Peak1,SMA,Solar Inverters,modbus
a411a959-ef5b-40c0-b988-a9a6c1174ddd,Tmax XT4,Tmax XT4 & Ekip M Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
c60c2383-211d-4301-bf89-a4bf65f3622f,Optidrive,ECO,Invertek,Variable Frequency Drives,modbus
35b87d7a-ea82-4a8f-8aaa-f7707a64fb9e,EasyLogic,PM2125_2225,Schneider Electric,Power Meters,modbus
21f94159-3e95-42a3-8443-3762b58e9776,FR-E Series,E-800,Mitsubishi,Variable Frequency Drives,ethernet-ip
69a6438f-2872-4897-b1d7-65fbb1ee7bd6,Access,9410,Siemens,Power Meters,modbus
23288f72-491e-4563-b1b3-cb0125f62783,PD,PD (ICCB) & PXR 25,Eaton,Circuit Breakers,modbus
6321d2fc-9b15-4116-8c69-405bad2880fd,Sunny Tripower,10000 - 20000TLEE-JP,SMA,Solar Inverters,modbus
50772b97-f538-4403-acdb-0b0c92d35c53,AcuRev,1310,Accuenergy,Power Meters,modbus
acb58f5f-52de-4dc4-8602-9d7939f251a5,10,CV,Saftronics,General Purpose AC Drives,modbus
9595bfd8-d788-4698-8676-54408f1e4ce6,Easergy-P5,F30,Schneider Electric,Protection Relays,modbus
c907d452-4129-4d77-a8d3-cb34f2cb2d97,DSLII,DSLII & Digitrip OPTIM 750 & PXG,Eaton,Circuit Breakers,modbus
f3c8fcb9-0183-4e96-b2b0-4b09e27d0bd0,PowerLogic,ION8300,Schneider Electric,Power Meters,modbus
f124abf1-d7fd-45a1-969d-f1eb604606bc,Tmax T8,Tmax T8 & PR332/P MM & PR330/D-M,ABB,Circuit Breakers,modbus
9c223eae-df97-4f6f-8134-97f5669a9e54,Hydro,Multi-E w. Sensor,Grundfos,Motors & Pumps,modbus
6ac3ac61-43c6-49d8-b5d1-f8201c4a2810,SX,F,Omron,Variable Frequency Drives,modbus
c382d787-0142-44f7-96d9-3b544ae93de8,Altivar Series,Altivar 600,Schneider Electric,Variable Frequency Drives,modbus
dad7317f-f135-4c81-ae4b-41b08e70dd23,4400,15-100 KVA,Toshiba,Uninterruptible Power Supplies,modbus
26b113cb-ae5c-425a-aaed-d3b77b77038a,Countis,E33,Socomec,Power Meters,modbus
48d3211d-6252-453c-bae9-cc90bcc15c55,HVAC,AHU-63,Siemens,AHU-PTB-WB-PH-10-A,json-over-http
923f1655-aa07-4d8c-8220-528ab3acb985,i500,i550,Lenze,Variable Frequency Drives,ethernet-ip | modbus
fe22d77d-5936-4e5f-862a-881de35c9bd0,Altivar Series,Altivar 71,Schneider Electric,Variable Frequency Drives,modbus
d0e308f9-152a-4089-aca7-0ae570622688,NRX,NRX & Digitrip 1150i & mMint,Eaton,Circuit Breakers,modbus
12635be4-fd5f-49c9-a9c5-8fecca5033fe,HVAC,AHU-29,Siemens,AHU-PTB-EPG-DA-05,json-over-http
0bc7efef-1f10-48f1-9d87-16d06019c30c,GA,800,Yaskawa,Variable Frequency Drives,modbus
4a63f03d-f838-448b-9fca-749c1fb02822,Tmax XT2,Tmax XT2 & Ekip N-LS/I & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
e713c5ae-b676-41e4-945b-8b640a58631a,DELPHYS,BC,Socomec,Uninterruptible Power Supplies,modbus
18cfbf5c-522f-4e70-8fb9-ce4f3bbbaf36,Masterpact,NT / NW,Schneider Electric,Circuit Breakers,modbus
8db229e7-8df8-44c1-8a0a-873bbbd6a219,CENTRAX,CU3000,Camille Bauer,Power Meters,modbus
ff28e12e-a221-4f7e-bd61-557b44da3268,DSII,DSII & Digitrip OPTIM 750 & mMint,Eaton,Circuit Breakers,modbus
698a65e0-9f15-42a8-b812-21d4dbd21344,PN87XXN,PN8740N,Elmeasure,Power Meters,modbus
4cb70f58-97f4-446a-9e8d-63a8bddf897a,DIRIS,A-60/A-80,Socomec,Power Meters,modbus
29d42316-4ce4-4846-9989-e6b0aee5d082,HVAC,EFS-102,Siemens,Ef-Ptb-Ws-Swr-01,json-over-http
226a3819-319d-4f32-8a7d-f91d59463a2d,Relion 615 series,REV 615,ABB,Protection Relays,modbus
99c56a00-ccda-41ff-bcdb-61b9662155d4,HVAC,AHU-71,Siemens,VAHU-PTB-WS-FB-02,json-over-http
9c719587-3ddb-45ce-90a4-0f48c41030df,Series C,Series C & Digitrip  RMS 810 & mMint,Eaton,Circuit Breakers,modbus
d3bcaa0e-6765-4014-88d6-85ff329a4c0a,Tmax XT7,Tmax XT7 & Ekip G Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
d23b50c4-3a86-4a38-99e5-123df44b6b80,UMG,605-US,Janitza,Power Meters,modbus
9cd4fc5b-9b52-429b-b97a-701879287646,SIRAX,MM1400,Camille Bauer,Power Meters,modbus
001d7576-602a-4ebc-b7b7-3ae4e10bc27f,IQ,IQ260,Eaton,Power Meters,modbus
b2ea3cc6-e5da-436a-b6fc-43fe4a7715ff,SINEAX,DM5000,Camille Bauer,Power Meters,modbus
21632a39-7ce5-4f39-a003-dabf7c3e125d,Sinamics,G110M,Siemens,Variable Frequency Drives,modbus
00800c08-121a-4713-8368-4880be94b7b6,EC,EC366,Hager,Power Meters,modbus
f8a15890-7bdc-48f8-9689-d194bab5be2d,Tmax XT5,Tmax XT5 & Ekip M Dip & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
68bd4e5c-ab2b-4c30-9f3c-2fa35f187c92,Tmax XT5,Tmax XT5 & Ekip M Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
146134cd-cbd6-411a-b5a9-e4fcccac830a,ME96,SSR,Mitsubishi,Power Meters,modbus
3c5c9409-2b70-4ee8-8188-b937ac162a06,Power Circuit Breakers,WL - UL 1066 (ANSI C37),Siemens,Circuit Breakers,modbus
b5256102-3769-4ab3-898c-d1cb26a9696b,Tmax T4,Tmax T4 & Ekip M-LRIU,ABB,Circuit Breakers,modbus
b7dc8023-3588-4304-b34d-27fa517c320a,E5X Series,E51C2,Veris Industries,Power Meters,modbus
63bb3c15-313d-4e15-849e-311d08b8b739,MICOM,P127,Schneider Electric,Protection Relays,modbus
87e7b80c-77a2-4155-8948-c64974de2dbc,Vacon,NX,Danfoss,Variable Frequency Drives,modbus
47522cd9-0ec4-4650-bcb2-192e5bdd969b,Professional II,3/100,EMU Electronics,Power Meters,modbus
e0518f57-9ff5-4f1e-b321-16b64f379ae0,UMG,505,Janitza,Power Meters,modbus
d9390794-2056-4cce-9e6c-d7a7f2ec549c,Magnum IEC,Magnum IEC & Digitrip RMS 1150 & PXG,Eaton,Circuit Breakers,modbus
7d2ff1fc-b4e8-445d-8fa7-3fd4d13403c6,L-PRO,4000,ERL,Protection Relays,modbus
b1fdf0b1-2ece-4ea9-8cf6-0480b8740890,HVAC,EFS-10,Siemens,Tef-Ptb-Eb-Pt-02,json-over-http
6a63a4a1-6f91-4a76-94ba-eda153e64d34,PowerFlex,70,Rockwell Automation,Variable Frequency Drives,ethernet-ip | modbus
658495c6-9a8c-41b0-8e5c-124e4aeed5cb,IQ Pump,Micro AC Drive,Yaskawa,Variable Frequency Drives,modbus
3d1f5ef2-af85-45f3-ac1f-1b81d61d7350,Isomax S4,Isomax S4 & Ekip Signaling Modbus TCP,ABB,Circuit Breakers,modbus
3c94dee3-a887-4519-8f23-042c822cfd2a,HVAC Drives,E7,Yaskawa,Variable Frequency Drives,modbus
e5b8c5e3-42a4-4038-b4e2-65e9f8897612,Altivar Series,Altivar 340,Schneider Electric,Variable Frequency Drives,modbus
05ae4f30-2bb2-4892-95bb-98365137cbb6,PAC,3200,Siemens,Power Meters,modbus
919793f3-ded3-459b-803c-a45cb783c678,HVAC,EFS-03,Siemens,Ef-Ptb-Eb-Bcr-02,json-over-http
c5a92c65-643a-44be-a97d-e61f089f4ee1,EC,EC367M,Hager,Power Meters,modbus
6b8e031f-76cd-494d-b712-c5419a2c4bd8,Series C,Series C & Digitrip RMS 810 & PXG,Eaton,Circuit Breakers,modbus
c1cad564-f7f5-44bf-94a9-8ee02859aad3,Tmax XT7,Tmax XT7 & Ekip Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
7ff40697-a50a-43f3-a96f-f4010fd2f74a,PGR,6200,Littelfuse,Protection Relays,modbus
4cb9c11d-20f4-4c31-8a2d-ff86f1534084,Easergy-P5,F30,Schneider Electric,Protection Relays,modbus
aa863004-f7a1-4975-b0f7-a417876dd617,Liebert,610,Vertiv Group Corp,Uninterruptible Power Supplies,modbus
1a990465-e1a9-4b3e-bf97-0a708af64c95,Series C Molded Case Circuit Breakers,Series C,Eaton,Circuit Breakers,modbus
06b0b5ef-2aed-42e5-bb11-2f77c9fc5fc5,Affinity,BA,Control Techniques,Variable Frequency Drives,modbus
c2617014-9bf8-487f-8e08-49c99c12efd5,Tmax XT5,Tmax XT5 & TMG & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
b44713d3-4b14-40f4-8056-64ba187a3be4,VFD,F,Delta Electronics,Variable Frequency Drives,modbus
50a837c8-cea1-475e-b470-2d24b2b8dd7c,Data Centre and Facility UPS,93PM (PXGMS),Eaton,Uninterruptible Power Supplies,modbus
04a9dae9-a9b7-412f-933f-76bc12551792,Emax,Emax w. PR332/P-LI,ABB,Circuit Breakers,modbus
dae27305-e940-4ba3-9346-37dc0139231b,E-Pumps,0.25-7.5 kW 3phase,Grundfos,Motors & Pumps,modbus
791bab35-ad36-40ec-8002-4384dd6f7072,Integra,1630,TE Connectivity,Power Meters,modbus
6a2b8607-f34e-4c66-8407-9dfadda7dbdf,300,EM/ET,Carlo Gavazzi,Power Meters,modbus
f9130582-70e8-4058-88cd-d83382afce8a,HVAC,EFS-48,Siemens,Ff-Ptb-Epg-Sg-01,json-over-http
b978d37e-696b-4c9c-9094-45648102f28e,TemPower,2 AR,Terasaki,Circuit Breaker,modbus
bcc512fd-80c1-43ac-9572-82ac8c1c720c,SICAM,P50,Siemens,Power Meters,modbus
94e204ce-ee3e-4961-855c-53cb7bed2b69,Relion 615 series,RED 615 IEC,ABB,Protection Relays,modbus
95292eb5-4bb6-4981-a0e6-fda3c8b2c83b,Affinity,BAMA,Control Techniques,Variable Frequency Drives,modbus
627be2c3-bbc3-428f-a999-5e0e1d0e0716,Vacon,20CP,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
62f179f7-cd7c-48c6-b314-4c198147a7ee,SJ700,SJ700-3,Hitachi,Variable Frequency Drives,modbus
01d94bac-b492-46b1-b893-e14d1c585582,ME96,SSR,Mitsubishi,Power Meters,modbus
34b4df5f-ba78-453f-98f8-23b467264fb8,PowerLogic,ION7300,Schneider Electric,Power Meters,modbus
e99b5c2d-38b8-4ea8-bafe-9fd58ddfd948,Tmax XT2,Tmax XT2 & Ekip LSIG & Ekip Com Modbus RS-485,ABB,Circuit Breakers,modbus
f7210359-e874-4ae3-90af-e0fef7960d2d,DS,DS & Digitrip RMS 910 & mMint,Eaton,Circuit Breakers,modbus
8d5bc2bf-eeba-4071-a27c-1b685bec732d,STATYS,XS/Hot-Swappable/Cabinet/Integrable-Chassis,Socomec,Uninterruptible Power Supplies,modbus
e3a0f4a6-c17b-4123-8335-21930bcbd82f,Integra,INT,TE Connectivity,Power Meters,modbus
3cba748a-c3ed-40b1-ae43-f5c96689d4dc,Q2A series,Q2A,Omron,Variable Frequency Drives,modbus
61942688-de2f-4f6a-a9ef-1ad237745f1d,Diamond Plus,1100A/1100B,Mitsubishi,Uninterruptible Power Supplies,modbus
920c3911-e575-43b7-bdd0-9e481072786b,UR,L60,General Electric,Protection Relays,modbus
f5dc4947-1add-4e44-aeaa-0ed8721ac9af,Tmax XT5,Tmax XT5 & Ekip G Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
8de26b55-89e0-4274-838c-7399184a4f34,HVAC,CSU-10,Siemens,LA-TAPENADE,json-over-http
6e535262-4e44-4b16-abb6-279dff635ef6,Commander,C300-Modified,Control Techniques,Variable Frequency Drives,modbus
8d69bae1-ef26-4382-a851-100c7447184f,Tmax XT2,Tmax XT2 & Ekip M Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
31adfa01-76b0-418d-9038-ab8b7a51e42e,PowerLogic,E5600,Schneider Electric,Power Meters,modbus
3d546aab-d269-4178-9a58-3d15f0336c69,Tmax XT2,Tmax XT2 & Ekip M Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
0b2d16a9-f902-497c-87a2-75dc1ecac9f0,Sepam,Series 80,Schneider Electric,Protection Relays,modbus
c33574b3-3693-49b4-b970-ff007d6b008b,ACS,800 Pump,ABB,Variable Frequency Drives,ethernet-ip | modbus
f8607bdc-a04d-409c-b729-c5b104e183d7,HVAC,AHU-64,Siemens,AHU-PTB-WB-PH-11,json-over-http
99d49e1f-323f-41a5-8859-43835ef5e710,E50,E50C3A,Veris Industries,Power Meters,modbus
5f9d1382-80df-46b9-bfad-d57319c05131,PowerFlex,40P,Rockwell Automation,Variable Frequency Drives,ethernet-ip
46c85e8c-5f69-4807-a7fe-a305fcb422d5,Tmax XT7 M,Tmax XT7 M & Ekip Hi-Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
7317efb8-ab55-466b-82ee-f3756ab9a35e,SICAM,P55,Siemens,Power Meters,modbus
478598ad-09a9-4726-baba-6a2dc8d2fd6e,UMG,512,Janitza,Power Meters,modbus
5489cad5-faf2-43ef-bd5e-d46283e1fa5f,Tmax XT7,Tmax XT7 & Ekip Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
ffd5881f-b2db-4b53-8842-7f01c397a1a2,DRM,80,TE Connectivity,Power Meters,modbus
8bb36c24-1149-40e6-bd95-65bb1e26e39b,Acuvim,KL,Accuenergy,Power Meters,modbus
a26ff64c-9740-48b6-bda0-4183041683e4,300,EM/ET,Carlo Gavazzi,Power Meters,modbus
ea9af987-ba07-495e-81df-ab39b16a0281,G300,340,Galt Electric,Variable Frequency Drives,modbus
61d1d5b9-79f4-494a-8323-a05a7ce4f477,CEM-C,CEM-C21,Circutor,Power Meters,modbus
3db13cf8-5a39-4db4-9a5e-b2a3e31d5934,Power Xpert Meter,PXM8000,Eaton,Power Meters,modbus
11b9cb91-55f1-4015-841a-8837cafc72c9,Access,9360,Siemens,Power Meters,modbus
95ad7902-37f9-4b42-be6a-b684f6c87f12,DPM,DA510,Delta Electronics,Power Meters,modbus
508367a6-fae2-417f-97b4-463473d53937,J,J1000,Yaskawa,Variable Frequency Drives,modbus
8b2ea185-4c39-47d0-9d47-f7f9758819f1,MiCOM,P211,Schneider Electric,Protection Relays,modbus
3b38f029-e466-4b1c-9841-7ee985388464,Access,9610,Siemens,Power Meters,modbus
31e4677f-a9ec-4832-9714-5a452dab6957,Tmax XT4,Tmax XT4 & Ekip LSI & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
ee46f51e-8041-486c-af45-d6d5ddc8e0e4,Integra,CI3,TE Connectivity,Power Meters,modbus
c3f804bd-25e0-4b2f-8691-9f4b12339c01,HVAC,PAU-02,Siemens,PAU-PTB-EB-PAU-02,json-over-http
737807e1-91ff-43bf-9c7e-5e640c5a65f6,SIL,G,Fanox,Protection Relays,modbus
a1cf0345-6c03-4b1a-afb6-5ac6ef5f9521,Altivar Series,Altivar 58,Schneider Electric,Variable Frequency Drives,modbus
a27526e0-2309-4fe8-8828-89462e7a8969,Series C,Series C & Digitrip OPTIM 1050 & mMint,Eaton,Circuit Breakers,modbus
4cdf929f-04d2-4f80-bb98-b7ad0ed14fac,Data Centre and Facility UPS,BladeUPS,Eaton,Uninterruptible Power Supplies,modbus
a9decc10-6bc6-400b-8e5e-de5b083e815e,HVAC,AHU-10,Siemens,AHU-PTB-EB-AH-01,json-over-http
d3c7edf9-e19b-42c7-a01b-fad5effd6826,F550 Series,F550,Rayleigh Instruments,Power Meters,modbus
f78c0c90-0fa9-4b24-a1ca-8e6a23f14826,HVAC,EFS-87,Siemens,Sef-Ptb-Wb-Et-01-B,json-over-http
5d2d7f81-1f46-4920-a7d6-91ac0f318318,Series C,Series C & Digitrip OPTIM 550 & PXG,Eaton,Circuit Breakers,modbus
03591ea6-dcd1-44c2-ac4b-757821b9b93d,Professional II,03. May,EMU Electronics,Power Meters,modbus
f25f28fe-62a8-4c22-82fd-05c858ae3a46,Power Xpert Meter,PXM2260,Eaton,Power Meters,modbus
354ad248-c191-4d73-8276-93365aba4a62,HVAC,EFS-98,Siemens,Ptb-Wb-Ff-01,json-over-http
2a4e6a68-a511-4bc1-aa0a-5bfeff8557a7,HVAC,EFS-25,Siemens,B-Tef-2,json-over-http
2214eb01-5e16-4334-bf7f-f4ab6330d657,EC,367,Hager,Power Meters,modbus
02218b1e-afd8-408f-92c8-cf4e7126176b,Conto,D4,IME,Power Meters,modbus
863bd292-69c8-4c59-b50e-dd504736e4a6,Moeller,NZM & PXR 25MP & XBSM + RCAM MRTU,Eaton,Circuit Breakers,modbus
255080da-77a2-42f5-b34c-17e169b0b21f,Tmax XT7 M,Tmax XT7 M & Ekip Hi-Touch & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
9164c80c-7c01-4bc6-82eb-6feeb5437b3e,SJ,P1,Hitachi,Variable Frequency Drives,modbus
7cedd936-c6ce-426a-97e9-73c3f1fae372,VLT AutomationDrive,FC 302,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
4b7c1e85-6d06-4a14-898e-02572e6e8303,Vamp Protection,50 Series,Schneider Electric,Protection Relays,modbus
81fdb96d-7c96-4bb7-a0a1-06ee2599c7b0,TemPower,2 AR,Terasaki,Circuit Breaker,modbus
f439867d-c8cc-4a6a-84cf-3ebd2be395e1,9SX,9SX-Singlephase,Eaton,Uninterruptible Power Supplies,modbus
409b1df9-074c-4efb-999a-254fccf2dae4,Sinamics,G120C,Siemens,Variable Frequency Drives,ethernet-ip | modbus
f55de906-b0fb-488a-9b70-0c38ff9583f6,HVAC,EFS-39,Siemens,Ptb-Eb-Ff-02,json-over-http
942dfa65-dc3e-4ffa-ad69-e7c1f63d5bef,E50,E50C2A,Veris Industries,Power Meters,modbus
e133a87d-a0f0-4053-bda3-8d0677323d56,DIRIS,B-30,Socomec,Power Meters,modbus
7c33720c-a0d6-4bbf-ad31-e0b8e879204f,Tmax XT2,Tmax XT2 & Ekip Dip & Ekip Com STA Modbus RS-485,ABB,Circuit Breakers,modbus
7c7dded3-7f47-43e2-adf7-e4f72fd44022,ComAp,IGS-NT,Comap Control,Heat Meters,modbus
cf972d2f-d694-4baa-9632-75ad6d731fec,E-Mon,Class 3400,Honeywell,Power Meters,modbus
d9155ace-86fd-449f-928c-136deabafd68,Tmax XT7,Tmax XT7 & Ekip Touch & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
e441524d-8620-4a3a-92e8-afeb65b15de5,Countis,E50,Socomec,Power Meters,modbus
09b39b03-a22b-4cdb-b9eb-56d2af6536e1,Magnum Circuit Breakers,Magnum,Eaton,Circuit Breakers,modbus
6aeec232-5ff5-49da-8a49-b262d122afe0,PV Inverter,Three Phase Inverter,Solar Edge,Solar Inverters,modbus
965d8a0f-a7ad-4e34-8cf9-c9d8f5b0112c,Power Tag,Acti 9 Smartlink SI-D,Schneider Electric,Power Meters,modbus
9228867f-3a32-4f03-8e77-fa9ee43b1668,Easergy-P5,M30,Schneider Electric,Protection Relays,modbus
6e9ef5b3-0870-405c-af92-f00332307113,Tmax XT7 M,Tmax XT7 M & Ekip Touch Measuring & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
490e4298-4be3-4087-9bd1-65b7915d0844,Tmax XT2,Tmax XT2 & TMG & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
0b2b310f-393a-4f40-b0a7-ff1036c6f836,Power Xpert Meter,PXM6000,Eaton,Power Meters,modbus
35d1fbf8-103f-4532-a4fd-544bf199053d,Altivar Series,Altivar 38,Schneider Electric,Variable Frequency Drives,modbus
13c0de78-1ebd-4b19-bb4d-651710bbe357,Tmax XT7 M,Tmax XT7 M & Ekip Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
0556f500-795e-4953-b3cd-aa27a27d745f,HVAC,CSU-02,Siemens,BARISTA-CSU,json-over-http
f80741bf-0699-4b84-85ec-d00f30bf2372,Tmax XT4,Tmax XT4 & Ekip LSI & Ekip Com Modbus RS-485,ABB,Circuit Breakers,modbus
22f65bd1-3fe0-4d65-b6b3-d934b2765c9b,Variable speed drives,SpeedStar,Schlumberger,Variable Frequency Drives,modbus
9d9dd09e-67d9-45fb-8cf2-a600878fa74f,DIRIS,A-30,Socomec,Power Meters,modbus
0f526d75-473f-4219-aa76-5666d94ae679,Tmax XT7,Tmax XT7 & Ekip M Touch & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
27098f9f-ece3-4e4d-8cc9-e6d6580cdafb,DSL,DSL & Digitrip RMS 810 & mMint,Eaton,Circuit Breakers,modbus
87385042-543a-4327-a287-f5e926e594d9,IZMX,IZMX 40 & PXR 25,Eaton,Circuit Breakers,modbus
9d9021a8-88b7-4867-b4ae-0abdff931029,Integra,1000,TE Connectivity,Power Meters,modbus
ac91e9ca-9cc6-43b8-a3fd-10cb756c4b41,IQ 6000 series,IQA6400,Eaton,Power Meters,modbus
5cecbdcb-c39e-4370-9846-f71d3fee9cdb,HVAC,EFS-54,Siemens,Tef-Ptb-Epf-Pt-01,json-over-http
f49499d0-47dc-4e6a-a674-1748bc509627,Countis,E43,Socomec,Power Meters,modbus
1f79fac8-a95d-4686-8110-c184cfda77f7,Tmax XT5,Tmax XT5 & TMG & Ekip Com STA Modbus TCP,ABB,Circuit Breakers,modbus
acb8a239-242a-4ceb-bfd8-2b93301a44a6,MiCOM,P821,Schneider Electric,Protection Relays,modbus
551fdc5b-7598-4b6e-a1b5-40b06ecfca4b,Relion 620 series,REF 620 IEC,ABB,Protection Relays,modbus
10eb1e6b-ee14-4ae8-bf53-ef7d10481a38,CENTRAX,CU5000,Camille Bauer,Power Meters,modbus
38716925-3713-4a63-8c36-4d4d6c844132,ACL,30,ABB,Variable Frequency Drives,modbus
0f0c62e6-61c4-41f7-9051-61eee4e03ab7,HVAC,EFS-73,Siemens,Ic-Cb,json-over-http
150821c8-7c9c-4ddf-91bd-cbf37099e29d,ACS,310,ABB,Variable Frequency Drives,modbus
a22e194a-4c5e-42b1-bc84-6442a6cf308c,HVAC,AHU-67,Siemens,VAHU-PTB-WS-AL-01,json-over-http
4c4ad454-253c-4113-bd2f-f739a80321f1,1600,XP/XPi,Toshiba,Uninterruptible Power Supplies,modbus
6d2ddcb2-5bf8-47d9-89e1-e3f5c49af317,V,1000,Yaskawa,Variable Frequency Drives,ethernet-ip
1c9054a6-84f1-4b4d-9894-b01142fd5354,HVAC,EFS-62,Siemens,Exhaust-Fan-2,json-over-http
3b43e82a-794b-492d-8a9c-00ac219dc11f,HVAC,EFS-26,Siemens,B-Tef-3,json-over-http
678c3ff5-5402-467b-9025-178d5321136d,Sepam,Series 20,Schneider Electric,Protection Relays,modbus
03171b3d-24af-4bc6-8506-0f111e036893,PowerLogic,Acti9 Smartlink SI D,Schneider Electric,Power Meters,modbus
4a6fed0b-16a3-4abf-bee4-6692b4436700,Magnum IEC,Magnum IEC & Digitrip RMS 520MC & mMint,Eaton,Circuit Breakers,modbus
488876e8-308a-4e94-9ab1-0b4627ebae28,HVAC,AHU-70,Siemens,VAHU-PTB-WS-AL-02-A,json-over-http
af032dcd-f5f5-4df3-9fe9-5d11f85681ed,Tmax XT5,Tmax XT5 & Ekip G Touch & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
51c21669-c7a9-404c-9055-8364ced8c99a,Altivar Series,Altivar 312,Schneider Electric,Variable Frequency Drives,modbus
6590bd5c-3d2f-4429-82bc-cbabc06614f5,Vacon,100X,Danfoss,Variable Frequency Drives,ethernet-ip | modbus
f062fc7b-ae1c-4ea8-a355-ec0fedc63f0d,Tmax XT4,Tmax XT4 & Ekip LSIG & Ekip Com Modbus TCP,ABB,Circuit Breakers,modbus
ac615a7f-aea9-4e22-b2e5-766e33f1792c,Tmax XT2,Tmax XT2 & Ekip M Touch & Ekip Com EtherNet/IP,ABB,Circuit Breakers,ethernet-ip
1430793c-f5b2-468f-9296-b9534893a184,B-PRO,8701,ERL,Protection Relays,modbus
193c21ac-158f-41f3-8289-32b795678b62,AcuDC,241,Accuenergy,Power Meters,modbus
4f53d8fe-d97f-43e8-af46-840e4c3a8977,Integra,1630,TE Connectivity,Power Meters,modbus
11d8ca4d-0b41-44ed-b22b-8d6cd7eef546,Proline t-mass,65,Endress Hauser,Gas Flow Meters,modbus
4b189e08-d95c-4058-99c2-193e79a21e3b,HVAC,EFS-40,Siemens,Ptb-Eb-Ff-03,json-over-http
70916727-c598-48e3-8992-cc8b9fd4a542,PBM,B,Fanox,Protection Relays,modbus
c681bfbe-fb5b-4203-97ee-fc03901394f5,EMR,3000,Eaton,Protection Relays,modbus
92262577-6657-4e35-b3ce-ee852ea8b41b,PowerFlex,700,Rockwell Automation,General Purpose AC Drives,modbus
2713288d-4ac4-4ef8-879c-0f4e111fecbe,PowerScout,PS48HD,Dent Instruments,Power Meters,modbus
05500411-70f7-4a47-b299-7f556db583b5,PowerFlex,DC-Drive,Rockwell Automation,Variable Frequency Drives,modbus
69033990-da15-4d31-b220-8b8bcc842cdc,Tmax XT5,Tmax XT5 & Ekip Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
88c65021-71fe-4893-ab3a-3a77a46dbe44,HVAC,CSU-16,Siemens,BLG-VENT-AC-CSU-3,json-over-http
ecb40ac6-120f-4b06-bf7f-672b6395f8f8,PowerFlex,755,Rockwell Automation,Variable Frequency Drives,ethernet-ip
6ed4cb3d-410e-4153-a505-035dd5ac605b,DSLII,DSLII & Digitrip RMS 910 & PXG,Eaton,Circuit Breakers,modbus
6aa3af26-3fe7-4cba-97aa-7b6a14e8e6ba,DSL,DSL & Digitrip RMS 810 & PXG,Eaton,Circuit Breakers,modbus
8b6051ed-a352-4b6c-bc11-0e90b65ed878,PMC,340B,CET,Power Meters,modbus
1466e4b5-bcd5-4dfe-9417-a115999015e9,HVAC,AHU-21,Siemens,AHU-PTB-EPG-DA-06,json-over-http
c3722db6-2cb1-4275-b3be-d02f0b5832ca,SINEAX,CAM,Camille Bauer,Power Meters,modbus
313d7eef-742e-4f58-8a86-0f563d0b79f8,MIG,P,General Electric,Protection Relays,modbus
566db8e5-530a-43f5-8b7c-a46fe7741d6f,8_Series,850-D,General Electric,Protection Relays,modbus
95e1db83-96e9-4877-bada-b6d5421166f6,Tmax XT7 M,Tmax XT7 M & Ekip M Touch & Ekip Com Modbus RTU,ABB,Circuit Breakers,modbus
2bb47e45-462c-4565-a199-c6536f4bfe02,Unidrive,M300-Modified,Control Techniques,Variable Frequency Drives,modbus
6abe6d42-1952-4c65-b656-f6354c44ab25,PowerLogic,ION8600,Schneider Electric,Power Meters,modbus
053bfd66-2d3e-4dde-9fc7-f4362628ceb7,UMG,103/103-CBM,Janitza,Power Meters,modbus
d221e410-b49a-4b0c-9f4b-f5001f3ef4ad,Freesun,LVT,Power Electronics,Solar Inverters,modbus
